,Date,Site ID,County,value
0,2020-01-01,Alabama-Coushatta,Polk,-0.004622721398636287
1,2020-01-01,Ascarate Park SE,El Paso,0.00596831957215245
2,2020-01-01,Austin Audubon Society,Travis,0.004960769938074802
3,2020-01-01,Austin Northwest,Travis,0.006509454744479962
4,2020-01-01,Baytown Garth,Harris,0.004944878276099393
5,2020-01-01,Beaumont Downtown,Jefferson,0.009888033652342566
6,2020-01-01,Big Bend NP - K-Bar Ranch Road,Brewster,0.0040871780196410565
7,2020-01-01,Calaveras Lake,Bexar,0.0022782380684307005
8,2020-01-01,Channelview,Harris,0.004763177081378647
9,2020-01-01,Cleburne Airport,Johnson,0.010268207981485054
10,2020-01-01,Clinton,Harris,0.006777070432226258
11,2020-01-01,Conroe Relocated,Montgomery,0.0033938531932195884
12,2020-01-01,Corpus Christi Tuloso,Nueces,-0.0030447197723149078
13,2020-01-01,Corpus Christi West,Nueces,0.0021170319634703644
14,2020-01-01,Corsicana Airport,Navarro,0.0058645318070933705
15,2020-01-01,Dallas Hinton,Dallas,0.008295447488584531
16,2020-01-01,Dallas North #2,Dallas,0.008481300369049975
17,2020-01-01,Dallas Redbird Airport Executive,Dallas,0.013970079502095514
18,2020-01-01,Denton Airport South,Denton,0.009405617939576033
19,2020-01-01,Eagle Mountain Lake,Tarrant,0.012194668167886606
20,2020-01-01,El Paso Chamizal,El Paso,0.010030286607868984
21,2020-01-01,El Paso UTEP,El Paso,0.005161909551510767
22,2020-01-01,Fort Worth Northwest,Tarrant,0.010495280415337566
23,2020-01-01,Frisco,Collin,0.004774351285419531
24,2020-01-01,Galveston 99th Street,Galveston,0.014055809345092873
25,2020-01-01,Granbury,Hood,0.012028670106962042
26,2020-01-01,Grapevine Fairway,Tarrant,0.0075748768374305706
27,2020-01-01,Greenville,Hunt,0.007070225683367827
28,2020-01-01,Hamshire,Jefferson,0.008480381497466716
29,2020-01-01,Harlingen Teege,Cameron,-0.003403008069055982
30,2020-01-01,Houston Aldine,Harris,0.0006712065428160913
31,2020-01-01,Houston Bayland Park,Harris,0.006189579283167684
32,2020-01-01,Houston Croquet,Harris,0.0030053284543693493
33,2020-01-01,Houston Deer Park #2,Harris,0.012215765747169642
34,2020-01-01,Houston East,Harris,0.005162325389378886
35,2020-01-01,Houston Monroe,Harris,0.008956549508976088
36,2020-01-01,Houston North Wayside,Harris,0.00021405961093394835
37,2020-01-01,Houston Westhollow,Harris,0.001076543816851322
38,2020-01-01,Italy,Ellis,0.0030534744912934716
39,2020-01-01,Ivanhoe,El Paso,0.008116028773378428
40,2020-01-01,Karnack,Harrison,0.0060145971101520646
41,2020-01-01,Kaufman,Kaufman,0.006008820979545998
42,2020-01-01,Keller,Tarrant,0.007395029523988433
43,2020-01-01,Killeen Skylark Field,Bell,0.007119219866141349
44,2020-01-01,Lake Jackson,Brazoria,0.009870401889035
45,2020-01-01,Lang,Harris,0.0004170202664666098
46,2020-01-01,Longview,Gregg,0.00667699643460315
47,2020-01-01,Lynchburg Ferry,Harris,0.009303047455224082
